"","point_tp","point_fp","bcr"
"sin_coeff=6",0,0,0.5
"sin_coeff=6.5",0,0,0.5
"sin_coeff=7",0,0,0.5
"sin_coeff=7.5",0,0,0.5
"sin_coeff=8",0.133333333333333,0,0.566666666666667
"sin_coeff=8.5",0.2,0,0.6
"sin_coeff=9",0.133333333333333,0,0.566666666666667
"sin_coeff=9.5",0.466666666666667,0,0.733333333333333
"sin_coeff=10",0.666666666666667,0,0.833333333333333
