"","point_tp","point_fp","bcr"
"q=6",0,0,0.5
"q=6.5",0,0,0.5
"q=7",0,0,0.5
"q=7.5",0,0,0.5
"q=8",0,0,0.5
"q=8.5",0.133333333333333,0,0.566666666666667
"q=9",0.2,0,0.6
"q=9.5",0.333333333333333,0,0.666666666666667
"q=10",0.333333333333333,0,0.666666666666667
