"","point_tp","point_fp","bcr"
"q=6",0,0,0.5
"q=6.5",0,0,0.5
"q=7",0,0,0.5
"q=7.5",0,0,0.5
"q=8",0,0,0.5
"q=8.5",0.2,0,0.6
"q=9",0.2,0,0.6
"q=9.5",0.4,0,0.7
"q=10",0.6,0,0.8
