"","point_tp","point_fp","bcr"
"q=6",0.68,0.00666666666666667,0.836666666666667
"q=6.5",0.59,0.0155555555555556,0.787222222222222
"q=7",0.68,0.00888888888888889,0.835555555555556
"q=7.5",0.83,0.0111111111111111,0.909444444444444
"q=8",0.94,0.0166666666666667,0.961666666666667
"q=8.5",0.94,0.0122222222222222,0.963888888888889
"q=9",0.99,0.00666666666666667,0.991666666666667
"q=9.5",1,0.0122222222222222,0.993888888888889
"q=10",0.97,0.00555555555555556,0.982222222222222
