"","point_tp","point_fp","bcr"
"q=6",0.64,0.0147368421052632,0.812631578947368
"q=6.5",0.6,0.00631578947368421,0.796842105263158
"q=7",0.78,0.00947368421052632,0.885263157894737
"q=7.5",0.86,0.00736842105263158,0.926315789473684
"q=8",0.88,0.0157894736842105,0.932105263157895
"q=8.5",0.92,0.00947368421052632,0.955263157894737
"q=9",0.98,0.00421052631578947,0.987894736842105
"q=9.5",0.94,0.00736842105263158,0.966315789473684
"q=10",1,0.00842105263157895,0.995789473684211
