"","point_tp","point_fp","bcr"
"zero_len=2",0.0133333333333333,0,0.506666666666667
"zero_len=3",0.08,0,0.54
"zero_len=4",0.26,0,0.63
"zero_len=5",0.546666666666667,0,0.773333333333333
"zero_len=6",0.666666666666667,0,0.833333333333333
"zero_len=7",0.726666666666667,0,0.863333333333333
"zero_len=8",0.766666666666667,0,0.883333333333333
"zero_len=9",0.88,0,0.94
"zero_len=10",0.706666666666667,0,0.853333333333333
