"","point_tp","point_fp","bcr"
"q=6",0.08,0,0.54
"q=6.5",0.12,0,0.56
"q=7",0.18,0,0.59
"q=7.5",0.38,0.00105263157894737,0.689473684210526
"q=8",0.24,0,0.62
"q=8.5",0.38,0,0.69
"q=9",0.6,0,0.8
"q=9.5",0.56,0,0.78
"q=10",0.76,0,0.88
