"","point_tp","point_fp","bcr"
"zero_len=2",0,0,0.5
"zero_len=3",0.12,0,0.56
"zero_len=4",0.12,0,0.56
"zero_len=5",0.44,0,0.72
"zero_len=6",0.42,0,0.71
"zero_len=7",0.48,0.00105263157894737,0.739473684210526
"zero_len=8",0.6,0,0.8
"zero_len=9",0.74,0,0.87
"zero_len=10",0.8,0,0.9
