"","point_tp","point_fp","bcr"
"sin_coeff=6",0.146666666666667,0,0.573333333333333
"sin_coeff=6.5",0.106666666666667,0,0.553333333333333
"sin_coeff=7",0.246666666666667,0,0.623333333333333
"sin_coeff=7.5",0.253333333333333,0,0.626666666666667
"sin_coeff=8",0.5,0,0.75
"sin_coeff=8.5",0.6,0,0.8
"sin_coeff=9",0.826666666666667,0,0.913333333333333
"sin_coeff=9.5",0.886666666666667,0,0.943333333333333
"sin_coeff=10",0.853333333333333,0,0.926666666666667
