"","point_tp","point_fp","bcr"
"zero_len=2",0,0,0.5
"zero_len=3",0.18,0.00105263157894737,0.589473684210526
"zero_len=4",0.32,0,0.66
"zero_len=5",0.5,0,0.75
"zero_len=6",0.62,0,0.81
"zero_len=7",0.74,0,0.87
"zero_len=8",0.88,0.00105263157894737,0.939473684210526
"zero_len=9",0.8,0,0.9
"zero_len=10",0.72,0,0.86
