"","point_tp","point_fp","bcr"
"zero_len=2",0.00666666666666667,0,0.503333333333333
"zero_len=3",0.0466666666666667,0,0.523333333333333
"zero_len=4",0.0933333333333333,0,0.546666666666667
"zero_len=5",0.32,0,0.66
"zero_len=6",0.446666666666667,0,0.723333333333333
"zero_len=7",0.466666666666667,0,0.733333333333333
"zero_len=8",0.593333333333333,0,0.796666666666667
"zero_len=9",0.646666666666667,0,0.823333333333333
"zero_len=10",0.693333333333333,0,0.846666666666667
